Afrika	Afrique
Kategorija:Organizacije osnovane 1992.	Catégorie:Organisme fondé en 1992
Kategorija:Organizacije osnovane 1924.	Catégorie:Organisme fondé en 1924
Kategorija:Organizacije osnovane 1967.	Catégorie:Organisme fondé en 1967
Kategorija:Organizacije osnovane 1968.	Catégorie:Organisme fondé en 1968
Kategorija:Organizacije osnovane 1963.	Catégorie:Organisme fondé en 1963
Kategorija:Organizacije osnovane 1929.	Catégorie:Organisme fondé en 1929
Kategorija:Organizacije osnovane 1928.	Catégorie:Organisme fondé en 1928
Kategorija:Organizacije osnovane 1984.	Catégorie:Organisme fondé en 1984
Kategorija:Organizacije osnovane 1983.	Catégorie:Organisme fondé en 1983
Kategorija:Organizacije osnovane 1936.	Catégorie:Organisme fondé en 1936
Kategorija:Organizacije osnovane 1930.	Catégorie:Organisme fondé en 1930
Kategorija:Organizacije osnovane 1997.	Catégorie:Organisme fondé en 1997
Kategorija:Organizacije osnovane 1996.	Catégorie:Organisme fondé en 1996
Kategorija:Organizacije osnovane 1987.	Catégorie:Organisme fondé en 1987
Kategorija:Organizacije osnovane 1927.	Catégorie:Organisme fondé en 1927
Kategorija:Organizacije osnovane 1991.	Catégorie:Organisme fondé en 1991
Kategorija:Organizacije osnovane 1978.	Catégorie:Organisme fondé en 1978
Kategorija:Organizacije osnovane 1965.	Catégorie:Organisme fondé en 1965
Kategorija:Organizacije osnovane 1988.	Catégorie:Organisme fondé en 1988
Kategorija:Organizacije osnovane 1952.	Catégorie:Organisme fondé en 1952
Kategorija:Organizacije osnovane 1926.	Catégorie:Organisme fondé en 1926
Kategorija:Organizacije osnovane 1964.	Catégorie:Organisme fondé en 1964
Kategorija:Organizacije osnovane 1961.	Catégorie:Organisme fondé en 1961
Kategorija:Organizacije osnovane 1950.	Catégorie:Organisme fondé en 1950
Kategorija:Organizacije osnovane 1954.	Catégorie:Organisme fondé en 1954
Kategorija:Organizacije osnovane 1949.	Catégorie:Organisme fondé en 1949
Kategorija:Organizacije osnovane 1902.	Catégorie:Organisme fondé en 1902
Kategorija:Organizacije osnovane 1919.	Catégorie:Organisme fondé en 1919
Kategorija:Organizacije osnovane 1921.	Catégorie:Organisme fondé en 1921
Kategorija:Organizacije osnovane 1903.	Catégorie:Organisme fondé en 1903
Kategorija:Organizacije osnovane 1947.	Catégorie:Organisme fondé en 1947
Kategorija:Organizacije osnovane 1901.	Catégorie:Organisme fondé en 1901
Kategorija:Organizacije osnovane 1892.	Catégorie:Organisme fondé en 1892
Kategorija:Organizacije osnovane 1920.	Catégorie:Organisme fondé en 1920
Kategorija:Organizacije osnovane 1906.	Catégorie:Organisme fondé en 1906
Kategorija:Organizacije osnovane 1911.	Catégorie:Organisme fondé en 1911
Kategorija:Organizacije osnovane 1910.	Catégorie:Organisme fondé en 1910
Kategorija:Organizacije osnovane 1913.	Catégorie:Organisme fondé en 1913
Kategorija:Organizacije osnovane 1899.	Catégorie:Organisme fondé en 1899
Kategorija:Organizacije osnovane 1909.	Catégorie:Organisme fondé en 1909
Kategorija:Organizacije osnovane 1905.	Catégorie:Organisme fondé en 1905
Kategorija:Organizacije osnovane 1908.	Catégorie:Organisme fondé en 1908
Kategorija:Organizacije osnovane 1907.	Catégorie:Organisme fondé en 1907
Kategorija:Organizacije osnovane 1904.	Catégorie:Organisme fondé en 1904
Kategorija:Organizacije osnovane 1900.	Catégorie:Organisme fondé en 1900
Kategorija:1897 osnivanja	Catégorie:Fondation en 1897
Kategorija:Organizacije osnovane 1946.	Catégorie:Organisme fondé en 1946
Kategorija:Organizacije osnovane 2003.	Catégorie:Organisme fondé en 2003
Kategorija:Izbori u Azerbejdžanu	Catégorie:Élection en Azerbaïdjan
Kategorija:Organizacije osnovane 1974.	Catégorie:Organisme fondé en 1974
Kategorija:Sport u Perthu (Australija)	Catégorie:Sport à Perth (Australie-Occidentale)
Kategorija:C programski jezik	Catégorie:Langage C
Kategorija:Transhumanizam	Catégorie:Transhumanisme
Kategorija:Kompanije u Njemačkoj po industrijama	Catégorie:Entreprise allemande par secteur
Kategorija:Katedrale	Catégorie:Cathédrale
Kategorija:529. p. n. e.	Catégorie:529 av. J.-C.
Kategorija:Neboderi	Catégorie:Gratte-ciel
Kategorija:Željeznički saobraćaj u Bosni i Hercegovini	Catégorie:Transport ferroviaire en Bosnie-Herzégovine
Kategorija:Meteorologija u historiji	Catégorie:Événement historique en météorologie
Kategorija:Organizacije osnovane u 20. vijeku	Catégorie:Organisme fondé au XXe siècle
Kategorija:Biciklizam po državama	Catégorie:Cyclisme par pays
Kategorija:Atletski rekordi	Catégorie:Record en athlétisme
Kategorija:2013 u Francuskoj	Catégorie:2013 en France
Šablon:Sastav Urugvaja na Južnoameričkom prvenstvu 1935	Modèle:Palette Uruguay Copa América 1935
Kategorija:Biografije po gradovima, Rusija	Catégorie:Naissance en Russie par ville
Šablon:Sastav Urugvaja na Južnoameričkom prvenstvu 1956	Modèle:Palette Uruguay Copa América 1956
Velika nagrada Njemačke 2013.	Grand Prix automobile d'Allemagne 2013
Velika nagrada Brazila 2013.	Grand Prix automobile du Brésil 2013
Velika nagrada Belgije 2013.	Grand Prix automobile de Belgique 2013
Velika nagrada Kanade 2013.	Grand Prix automobile du Canada 2013
Velika nagrada Koreje 2013.	Grand Prix automobile de Corée du Sud 2013
Velika nagrada Mađarske 2013.	Grand Prix automobile de Hongrie 2013
Velika nagrada Italije 2013.	Grand Prix automobile d'Italie 2013
Velika nagrada Japana 2013.	Grand Prix automobile du Japon 2013
Velika nagrada Monaka 2013.	Grand Prix automobile de Monaco 2013
Velika nagrada Singapura 2013.	Grand Prix automobile de Singapour 2013
Velika nagrada SAD-a 2013.	Grand Prix automobile des États-Unis 2013
Šablon:Sastav Urugvaja na Južnoameričkom prvenstvu 1926	Modèle:Palette Uruguay Copa América 1926
Šablon:Lokacijska karta Ujedinjeno Kraljevstvo Montserrat	Modèle:Géolocalisation/Montserrat
Kategorija:Knjige 2013.	Catégorie:Livre paru en 2013
Šablon:Sastav Obale Slonovače na Afričkom kupu nacija 1994	Modèle:Palette Côte d'Ivoire coupe d'Afrique des nations 1994
Kategorija:Umrli 119.	Catégorie:Décès en 119
Šablon:Sastav Urugvaja na Južnoameričkom prvenstvu 1959 (Ekvador)	Modèle:Palette Uruguay Copa América 1959 (Équateur)
Šablon:Sastav Urugvaja na Južnoameričkom prvenstvu 1924	Modèle:Palette Uruguay Copa América 1924
Šablon:Sastav Burkine Faso na Afričkom kupu nacija 1996	Modèle:Palette Burkina Faso coupe d'Afrique des nations 1996
Šablon:Sastav Urugvaja na Južnoameričkom prvenstvu 1923	Modèle:Palette Uruguay Copa América 1923
Kategorija:Košarkaši Orlando Magica	Catégorie:Joueur du Magic d'Orlando
Kategorija:Knjige 1564.	Catégorie:Livre paru en 1564
Kategorija:TV-stanice osnovane 2013.	Catégorie:Chaîne ou station de télévision fondée en 2013
Kategorija:Navkutije sastava na Copa Américi 1975.	Catégorie:Palette Effectif équipe copa américa 1975
Kategorija:Eikosanoidi	Catégorie:Eicosanoïde
Šablon:Sastav Urugvaja na Južnoameričkom prvenstvu 1916	Modèle:Palette Uruguay Copa América 1916
Kategorija:2013 u Evropi	Catégorie:2013 en Europe
Kategorija:Politička ekonomija	Catégorie:Économie politique
Šablon:Sastav Japana na Copa América 1999	Modèle:Palette Japon Copa América 1999
Šablon:Sastav Urugvaja na Južnoameričkom prvenstvu 1917	Modèle:Palette Uruguay Copa América 1917
Kategorija:Hrvatski bokseri	Catégorie:Boxeur croate
Kategorija:Svjetska baština u Kini	Catégorie:Patrimoine mondial en Chine
Kategorija:Sportska takmičenja u Švicarskoj	Catégorie:Événement sportif en Suisse
Kategorija:Pjesme Beyoncé Knowles	Catégorie:Chanson de Beyoncé
Šablon:Sastav Nigerije na Afričkom kupu nacija 1992	Modèle:Palette Nigeria coupe d'Afrique des nations 1992
Šablon:Sastav Obale Slonovače na Afričkom kupu nacija 1996	Modèle:Palette Côte d'Ivoire coupe d'Afrique des nations 1996
Kategorija:2013 u Maleziji	Catégorie:2013 en Malaisie
Šablon:Sastav Gvineje na Afričkom kupu nacija 1998	Modèle:Palette Guinée coupe d'Afrique des nations 1998
Kategorija:Lične finansije	Catégorie:Finances personnelles
Šablon:Sastav Kameruna na Afričkom kupu nacija 1996	Modèle:Palette Cameroun coupe d'Afrique des nations 1996
Šablon:Sastav Obale Slonovače na Afričkom kupu nacija 2000	Modèle:Palette Côte d'Ivoire coupe d'Afrique des nations 2000
Kategorija:Odense	Catégorie:Odense
Šablon:Sastav Nigerije na Afričkom kupu nacija 1994	Modèle:Palette Nigeria coupe d'Afrique des nations 1994
Šablon:Infokutija avion	Modèle:Infobox Avion
Kategorija:Filogenetika	Catégorie:Phylogénétique
Šablon:Vođe Sovjetskog saveza	Modèle:Palette Président suprême de l'URSS
Šablon:Provincije u Turskoj	Modèle:Palette Provinces de Turquie
Kategorija:Bogotá	Catégorie:Bogota
Kategorija:Zagrijavanje, ventilacija i klimatizacija	Catégorie:Chauffage, ventilation et climatisation
Kategorija:2013 u Ujedinjenom Kraljevstvu	Catégorie:2013 au Royaume-Uni
Kategorija:Navkutije sastava na Afričkom kupu nacija 1992.	Catégorie:Palette Effectif équipe coupe d'Afrique des nations 1992
Šablon:Sastav Gane na Afričkom kupu nacija 1992	Modèle:Palette Ghana coupe d'Afrique des nations 1992
Kategorija:Rukomet u Austriji	Catégorie:Handball en Autriche
Kategorija:Rođeni 2010.	Catégorie:Naissance en 2010
Kategorija:Umrli 435.	Catégorie:Décès en 435
Kategorija:Ostrva Turks i Caicos	Catégorie:Îles Turques-et-Caïques
Kategorija:2009 u Evropi	Catégorie:2009 en Europe
Kategorija:2014 po državama	Catégorie:2014 par pays
Kategorija:Knjige 1561.	Catégorie:Livre paru en 1561
Kategorija:Finala UEFA Lige prvaka	Catégorie:Finale de la Ligue des champions de l'UEFA
Šablon:Svjetski prvaci u skijaškom trčanju - sprint	Modèle:Palette Champions du monde ski de fond sprint
Kategorija:Države na XXII zimskim olimpijskim igrama	Catégorie:Délégation aux Jeux olympiques d'hiver de 2014
Kategorija:UEFA Liga prvaka	Catégorie:Ligue des champions de l'UEFA
Šablon:Sastav Denver Nuggetsa	Modèle:Palette Effectif actuel des Nuggets de Denver
Šablon:Sastav Brooklyn Netsa	Modèle:Palette Effectif actuel des Nets de Brooklyn
Kategorija:Biciklizam u Švicarskoj	Catégorie:Compétition cycliste en Suisse
Kategorija:1991 osnivanja	Catégorie:Fondation en 1991
Kategorija:Slovenski alpski skijaši	Catégorie:Skieur alpin slovène
Šablon:Sastav DR Konga na Afričkom kupu nacija 2000	Modèle:Palette République démocratique du Congo coupe d'Afrique des nations 2000
Kategorija:Pisma	Catégorie:Système d'écriture
Šablon:Sastav DR Konga na Afričkom kupu nacija 1994	Modèle:Palette Zaïre coupe d'Afrique des nations 1994
Šablon:Sastav DR Konga na Afričkom kupu nacija 1992	Modèle:Palette Zaïre coupe d'Afrique des nations 1992
Šablon:Sastav DR Konga na Afričkom kupu nacija 1996	Modèle:Palette Zaïre coupe d'Afrique des nations 1996
Šablon:Sastav DR Konga na Afričkom kupu nacija 1998	Modèle:Palette République démocratique du Congo coupe d'Afrique des nations 1998
Kategorija:2013 u Aziji	Catégorie:2013 en Asie
Kategorija:Umjetnost u Sjedinjenim Američkim Državama	Catégorie:Art aux États-Unis
Kategorija:Košarkaši Memphis Grizzliesa	Catégorie:Joueur des Grizzlies de Memphis
Kategorija:Košarkaši San Antonio Spursa	Catégorie:Joueur des Spurs de San Antonio
Kategorija:Košarkaši Golden State Warriorsa	Catégorie:Joueur des Warriors de Golden State
Kategorija:Košarkaši Denver Nuggetsa	Catégorie:Joueur des Nuggets de Denver
Kategorija:Košarkaši Washington Wizardsa	Catégorie:Joueur des Wizards de Washington
Kategorija:Košarkaši Phoenix Sunsa	Catégorie:Joueur des Suns de Phoenix
Kategorija:Košarkaši Cleveland Cavaliersa	Catégorie:Joueur des Cavaliers de Cleveland
Kategorija:Košarkaši Sacramento Kingsa	Catégorie:Joueur des Kings de Sacramento
Kategorija:Košarkaši San Francisco Warriorsa	Catégorie:Joueur des Warriors de San Francisco
Kategorija:Košarkaši Detroit Pistonsa	Catégorie:Joueur des Pistons de Détroit
Kategorija:Košarkaši Houston Rocketsa	Catégorie:Joueur des Rockets de Houston
Kategorija:Košarkaši New York Knicksa	Catégorie:Joueur des Knicks de New York
Kategorija:Dr. House	Catégorie:Dr House
Kategorija:Košarkaši New Jersey Netsa	Catégorie:Joueur des Nets du New Jersey
Kategorija:Košarkaši Philadelphia Warriorsa	Catégorie:Joueur des Warriors de Philadelphie
Kategorija:Determinante	Catégorie:Déterminant
Šablon:Sastav Irana na AFC Azijskom kupu 2000	Modèle:Palette Iran coupe d'Asie des nations 2000
Kategorija:Filmovi koji su dobili Oskar za najbolju scenografiju	Catégorie:Film avec un Oscar des meilleurs décors
Kategorija:Rođeni 803.	Catégorie:Naissance en 803
Šablon:Svjetski prvaci na velikoj skakaonici - ekipno	Modèle:Palette Champion du monde de saut à ski par équipe
Kategorija:Rođeni 381. p. n. e.	Catégorie:Naissance en 381 av. J.-C.
Šablon:Sastav Irana na AFC Azijskom kupu 1976	Modèle:Palette Iran coupe d'Asie des nations 1976
Šablon:Cite video	Modèle:Lien vidéo
Šablon:Automobili F1 2013	Modèle:Palette Formule 1 2013
Kategorija:Arapski pjesnici	Catégorie:Poète arabe
Kategorija:2013 u Sjedinjenim Američkim Državama	Catégorie:2013 aux États-Unis
Kategorija:Košarkaši Dallas Mavericksa	Catégorie:Joueur des Mavericks de Dallas
Kategorija:Rođeni 465. p. n. e.	Catégorie:Naissance en 465 av. J.-C.
Kategorija:Periodični fenomeni	Catégorie:Phénomène périodique
Šablon:Lokacijska karta Južna Osetija	Modèle:Géolocalisation/Ossétie du Sud
Kategorija:Godine u Turskoj	Catégorie:Chronologie de la Turquie
Kategorija:Godine u Finskoj	Catégorie:Chronologie de la Finlande
Kategorija:1936 u Njemačkoj	Catégorie:1936 en Allemagne
Kategorija:Grčki umjetnici	Catégorie:Artiste grec
Kategorija:Košarkaši Los Angeles Clippersa	Catégorie:Joueur des Clippers de Los Angeles
Šablon:Sastav Gane na Afričkom kupu nacija 1965	Modèle:Palette Ghana coupe d'Afrique des nations 1965
Šablon:7 smrtnih grijeha	Modèle:Palette Sept Péchés capitaux
Kategorija:Hipertekst	Catégorie:Hypertexte
Kategorija:Navigacione kutije atletike	Catégorie:Palette Athlétisme
Kategorija:Rođeni 380.	Catégorie:Naissance en 380
Šablon:Sastav Alžira na Afričkom kupu nacija 1980	Modèle:Palette Algérie coupe d'Afrique des nations 1980
Kategorija:Lokacijske karte Alžira	Catégorie:Modèle de paramétrage de carte d'Algérie
Kategorija:Filmovi koji su dobili Oskar za najbolju šminku	Catégorie:Film avec un Oscar des meilleurs maquillages et coiffures
Kategorija:Lokacijske karte Argentine	Catégorie:Modèle de paramétrage de carte d'Argentine
Kategorija:Jugoslavenske reprezentacije	Catégorie:Équipe de Yougoslavie
Kategorija:Rođeni 253. p. n. e.	Catégorie:Naissance en 253 av. J.-C.
Kategorija:1977 osnivanja	Catégorie:Fondation en 1977
Kategorija:Lokacijske karte Australije	Catégorie:Modèle de paramétrage de carte d'Australie
Kategorija:Umrli 292. p. n. e.	Catégorie:Décès en 292 av. J.-C.
Kategorija:Lokacijske karte Brazila	Catégorie:Modèle de paramétrage de carte du Brésil
Kategorija:Lokacijske karte Britanskih prekomorskih teritorija	Catégorie:Modèle de paramétrage de carte de territoire britannique
Kategorija:Lokacijske karte Kine	Catégorie:Modèle de paramétrage de carte de Chine
Kategorija:Kompanije u Srbiji	Catégorie:Entreprise ayant son siège en Serbie
Kategorija:Saobraćaj u Srbiji	Catégorie:Transport en Serbie
Kategorija:Lokacijske karte engleskih grofovija	Catégorie:Modèle de paramétrage de carte de comté anglais
Kategorija:Venecuelanski pisci	Catégorie:Écrivain vénézuélien
Kategorija:Lokacijske karte Finske	Catégorie:Modèle de paramétrage de carte de Finlande
Kategorija:Lokacijske karte francuskih departmana	Catégorie:Modèle de paramétrage de carte de département français
Kategorija:Umrli 1246.	Catégorie:Décès en 1246
Kategorija:Lokacijske karte Francuske	Catégorie:Modèle de paramétrage de carte de France
Kategorija:Lokacijske karte francuskih regija	Catégorie:Modèle de paramétrage de carte de région française
Kategorija:Lokacijske karte Njemačke	Catégorie:Modèle de paramétrage de carte d'Allemagne
Kategorija:Lokacijske karte Grčke	Catégorie:Modèle de paramétrage de carte de Grèce
Kategorija:Lokacijske karte Mađarske	Catégorie:Modèle de paramétrage de carte de Hongrie
Kategorija:Lokacijske karte Indije	Catégorie:Modèle de paramétrage de carte d'Inde
Kategorija:Računarski standardi	Catégorie:Norme ou standard informatique
Kategorija:Semantički web	Catégorie:Web sémantique
Kategorija:Umrli 1265.	Catégorie:Décès en 1265
Kategorija:Umrli 1210.	Catégorie:Décès en 1210
Kategorija:1220.	Catégorie:1220
Kategorija:Rukomet u Švedskoj	Catégorie:Handball en Suède
Kategorija:Hrvatske muzičke grupe	Catégorie:Groupe de musique croate
Kategorija:Sport u Rotterdamu	Catégorie:Sport à Rotterdam
Kategorija:Rukomet u Njemačkoj	Catégorie:Handball en Allemagne
Kategorija:Biografije po gradovima, Češka	Catégorie:Naissance en République tchèque par ville
Kategorija:Rođeni 1. p. n. e.	Catégorie:Naissance en 1 av. J.-C.
Kategorija:Sport u Tiringiji	Catégorie:Sport en Thuringe
Kategorija:Umrli 58. p. n. e.	Catégorie:Décès en 58 av. J.-C.
Kategorija:Grčki pjevači	Catégorie:Chanteur grec
Kategorija:Ćelijski procesi	Catégorie:Processus cellulaire
Kategorija:Lokacijske karte Italije	Catégorie:Modèle de paramétrage de carte d'Italie
Kategorija:Lokacijske karte Japana	Catégorie:Modèle de paramétrage de carte du Japon
Kategorija:Umrli 40.	Catégorie:Décès en 40
Kategorija:Lokacijske karte Meksika	Catégorie:Modèle de paramétrage de carte du Mexique
Kategorija:Lokacijske karte Novog Zelanda	Catégorie:Modèle de paramétrage de carte de Nouvelle-Zélande
Kategorija:Lokacijske karte Norveške	Catégorie:Modèle de paramétrage de carte de Norvège
Šablon:Kategorija	Modèle:Article principal
Kategorija:Predsjednici Azerbejdžana	Catégorie:Président d'Azerbaïdjan
Kategorija:Sport u Baden-Württembergu	Catégorie:Sport en Bade-Wurtemberg
Kategorija:Paraolimpijski sportovi	Catégorie:Sport paralympique
Kategorija:1904 film	Catégorie:Film sorti en 1904
Kategorija:Političke stranke u Azerbejdžanu	Catégorie:Parti politique azerbaïdjanais
Kategorija:Lankasterci	Catégorie:Maison de Lancastre
Kategorija:Kompozicije za simfonijski orkestar	Catégorie:Musique classique symphonique
Kategorija:UEFA	Catégorie:UEFA
Kategorija:Lokacijske karte Rusije	Catégorie:Modèle de paramétrage de carte de Russie
Kategorija:Lokacijske karte Škotske	Catégorie:Modèle de paramétrage de carte d'Écosse
Kategorija:Lokacijske karte Španije	Catégorie:Modèle de paramétrage de carte d'Espagne
Kategorija:Lokacijske karte Švedske	Catégorie:Modèle de paramétrage de carte de Suède
Kategorija:Lokacijske karte Ukrajine	Catégorie:Modèle de paramétrage de carte d'Ukraine
Kategorija:Lokacijske karte Ujedinjenog Kraljevstva	Catégorie:Modèle de paramétrage de carte du Royaume-Uni
