Afrika	Afrique
Racines, Aube	Racines (Aube)
William Justin Kroll	William Justin Kroll
La Ferrière-sur-Risle	La Ferrière-sur-Risle
Moutier-Malcard	Moutier-Malcard
Canadian, Texas	Canadian (Texas)
Hempstead, Texas	Hempstead (Texas)
Lamesa, Texas	Lamesa
Brocourt	Brocourt
Nacogdoches, Texas	Nacogdoches
Kingsville, Texas	Kingsville (Texas)
Rusk, Texas	Rusk (Texas)
Clear Lake Shores, Texas	Clear Lake Shores
Weatherford, Texas	Weatherford (Texas)
Wharton, Texas	Wharton (Texas)
Eagle Lake, Texas	Eagle Lake (Texas)
Lake Jackson, Texas	Lake Jackson
Levelland, Texas	Levelland
La Marque, Texas	La Marque (Texas)
Portes-en-Valdaine	Portes-en-Valdaine
Grevilly	Grevilly
Santa Helena de Minas	Santa Helena de Minas
Saginaw, Texas	Saginaw (Texas)
Grapeland, Texas	Grapeland
Pisseleu	Pisseleu (Oise)
Saint-Germain-du-Puch	Saint-Germain-du-Puch
Barracão (Rio Grande do Sul)	Barracão (Rio Grande do Sul)
Bailleul-le-Soc	Bailleul-le-Soc
Steponas Kairys	Steponas Kairys
Saint-Martin-Château	Saint-Martin-Château
Meadowlakes, Texas	Meadowlakes
Marseille-en-Beauvaisis	Marseille-en-Beauvaisis
La Chapelle-Villars	La Chapelle-Villars
Goujounac	Goujounac
Bonneville, Somme	Bonneville (Somme)
Saint-Célerin	Saint-Célerin
Sapogne-sur-Marche	Sapogne-sur-Marche
Bastos	Bastos
Ingrandes, Vienne	Ingrandes (Vienne)
Meihekou	Meihekou
Oldsmar, Florida	Oldsmar (Floride)
Le Mont-Dieu	Le Mont-Dieu
Faritr'i Madagasikara	Régions de Madagascar
Croutelle	Croutelle
Meux	Meux (Charente-Maritime)
Montgueux	Montgueux
Germay	Germay
Brainville, Meurthe-et-Moselle	Brainville (Meurthe-et-Moselle)
Matour	Matour
Andelu	Andelu
Antonibe	Antonibe
Pélussin	Pélussin
Saint-Arroman, Gers	Saint-Arroman (Gers)
Arc-en-Barrois	Arc-en-Barrois
Centertown, Kentucky	Centertown (Kentucky)
Cotulla, Texas	Cotulla
Silverton, Texas	Silverton (Texas)
Robert Lee, Texas	Robert Lee (Texas)
Llano, Texas	Llano (Texas)
Webster, Texas	Webster (Texas)
Luling, Texas	Luling (Texas)
Prairie View, Texas	Prairie View (Texas)
Meridian, Texas	Meridian (Texas)
Edna, Texas	Edna (Texas)
Stanton, Texas	Stanton (Texas)
Peuplingues	Peuplingues
Caraá	Caraá
Tiburzio Spannocchi	Tiburzio Spannocchi
Saint-Jean-de-la-Blaquière	Saint-Jean-de-la-Blaquière
Kristian Poulsen	Kristian Poulsen
Palhoça	Palhoça
Hugh Elles	Hugh Elles
Harry Ferguson	Harry Ferguson
Vendeuil-Caply	Vendeuil-Caply
Saint-Pierre-du-Perray	Saint-Pierre-du-Perray
Iraan, Texas	Iraan
Pineland, Texas	Pineland (Texas)
Saint-Georges-Antignac	Saint-Georges-Antignac
Bowie, Texas	Bowie (Texas)
Omer, Michigan	Omer (Michigan)
Melissa, Texas	Melissa (Texas)
Rouellé	Rouellé
Ruan-sur-Egvonne	Ruan-sur-Egvonne
Saint-Cernin, Lot	Saint-Cernin (Lot)
Eycheil	Eycheil
Mexia, Texas	Mexia
Fredericksburg, Texas	Fredericksburg (Texas)
Lataule	Lataule
Fairfield, Texas	Fairfield (Texas)
Brackettville, Texas	Brackettville
Hutchins, Texas	Hutchins (Texas)
Mansfield, Texas	Mansfield (Texas)
Schertz, Texas	Schertz
Colleyville, Texas	Colleyville
Copperas Cove, Texas	Copperas Cove
Torvilliers	Torvilliers
Brugairolles	Brugairolles
Long Grove, Iowa	Long Grove (Iowa)
Franklin, Texas	Franklin (Texas)
La Grange, Texas	La Grange (Texas)
Haskell, Texas	Haskell (Texas)
Coleman, Texas	Coleman (Texas)
Cooper, Texas	Cooper (Texas)
François Michel de Rozière	François Michel de Rozière
Corinth, Texas	Corinth (comté de Denton)
Berneuil, Haute-Vienne	Berneuil (Haute-Vienne)
Tulia, Texas	Tulia
Gérard Huet	Gérard Huet
Escosse	Escosse
Villers-Châtel	Villers-Châtel
Saint-Victor-de-Cessieu	Saint-Victor-de-Cessieu
Elk Point, South Dakota	Elk Point (Dakota du Sud)
Pindamonhangaba	Pindamonhangaba
Thomas Rådström	Thomas Rådström
2775 Odishaw (1953 TX2)	(2775) Odishaw
Quanah, Texas	Quanah
Flancourt-Catelon	Flancourt-Catelon
Hawley, Texas	Hawley (Texas)
Grand Saline, Texas	Grand Saline
La Grulla, Texas	La Grulla
Ménerval	Ménerval
Lovelady, Texas	Lovelady
Manambondro	Manambondro
Veyrins-Thuellin	Veyrins-Thuellin
Bouquetot	Bouquetot
Montricoux	Montricoux
Durant, Oklahoma	Durant (Oklahoma)
Noyers, Haute-Marne	Noyers (Haute-Marne)
Groveton, Texas	Groveton (Texas)
Fontaine-les-Ribouts	Fontaine-les-Ribouts
Celeste, Texas	Celeste (Texas)
Sainte-Maure	Sainte-Maure
Conchil-le-Temple	Conchil-le-Temple
Balcones Heights, Texas	Balcones Heights
Royse City, Texas	Royse City
West Tawakoni, Texas	West Tawakoni
Baupte	Baupte
Emmett Leith	Emmett Leith
Macedonia, Ohio	Macedonia (Ohio)
Gabriel Chaves	Gabby Chaves
John Walter Christie	John Walter Christie
Ector, Texas	Ector (Texas)
Saint-Valery (Oise)	Saint-Valery
Hamilton, Texas	Hamilton (Texas)
Menard, Texas	Menard (Texas)
Turkey, Texas	Turkey (Texas)
Tefé	Tefé
Seguin, Texas	Seguin (Texas)
Choussy	Choussy
Lufkin, Texas	Lufkin
Perryton, Texas	Perryton
Chuzelles	Chuzelles
Junction, Texas	Junction (Texas)
Le Fief-Sauvin	Le Fief-Sauvin
Mutuípe	Mutuípe
Antônio Carlos (Santa Catarina)	Antônio Carlos (Santa Catarina)
Raye-sur-Authie	Raye-sur-Authie
Madisonville, Texas	Madisonville (Texas)
Dumas, Texas	Dumas (Texas)
Columbus, Texas	Columbus (Texas)
The Colony, Texas	The Colony (Texas)
Amboanana	Amboanana
Floydada, Texas	Floydada
Kaufman, Texas	Kaufman (Texas)
Quitman, Texas	Quitman (Texas)
Goldthwaite, Texas	Goldthwaite
Faumont	Faumont
Crockett, Texas	Crockett (Texas)
Méry-sur-Seine	Méry-sur-Seine
Raville-sur-Sânon	Raville-sur-Sânon
Kazimierz Siemienowicz	Kazimierz Siemienowicz
Hemphill, Texas	Hemphill, Texas
Willow Park, Texas	Willow Park
Livingston, Texas	Livingston (Texas)
Albany, Texas	Albany (Texas)
Le Ployron	Le Ployron
Petrolia, Texas	Petrolia (Texas)
Parçay-sur-Vienne	Parçay-sur-Vienne
Eric Haseltine	Eric Haseltine
Dirar Abu Sisi	Dirar Abu Sisi
Carthage, Texas	Carthage (Texas)
Seagoville, Texas	Seagoville
Pampa, Texas	Pampa (Texas)
Greenville, Texas	Greenville (Texas)
Naples, Texas	Naples (Texas)
Weslaco, Texas	Weslaco (Texas)
Hondo, Texas	Hondo (Texas)
Port Jervis, New York	Port Jervis (New York)
Leyr	Leyr
Kountze, Texas	Kountze
Leakey, Texas	Leakey (Texas)
Villard-Bonnot	Villard-Bonnot
Hamel, Nord	Hamel (Nord)
Cedar Hill, Texas	Cedar Hill (Texas)
Écorcei	Écorcei
DeKalb, Texas	DeKalb (Texas)
Rowlett, Texas	Rowlett
Motteville	Motteville
Roby, Texas	Roby (Texas)
Canyon, Texas	Canyon (Texas)
Santa Fe, Texas	Santa Fe (Texas)
Saint-Cyr-de-Valorges	Saint-Cyr-de-Valorges
Bayou Vista, Texas	Bayou Vista (Texas)
Bournan	Bournan
Pecan Gap, Texas	Pecan Gap
Jeffersonville, Indiana	Jeffersonville (Indiana)
Saint-Silvain-Bas-le-Roc	Saint-Silvain-Bas-le-Roc
Dell City, Texas	Dell City
Mesnil-Mauger	Mesnil-Mauger
McFarland, Kalifornia	McFarland (Californie)
Seven Oaks, Texas	Seven Oaks (Texas)
Les Ageux	Les Ageux
La Chapelle-sur-Loire	La Chapelle-sur-Loire
Goodlow, Texas	Goodlow
Beaulieu-les-Fontaines	Beaulieu-les-Fontaines
Saint-Laurent-du-Tencement	Saint-Laurent-du-Tencement
Ancerviller	Ancerviller
Rouvres-les-Vignes	Rouvres-les-Vignes
Arçay, Cher	Arçay (Cher)
Raymond Unwin	Raymond Unwin
Wandignies-Hamage	Wandignies-Hamage
Luzeret	Luzeret
Barbâtre	Barbâtre (Vendée)
Sabinal, Texas	Sabinal
Esclagne	Esclagne
Montauville	Montauville
Calviac-en-Périgord	Calviac-en-Périgord
Sulphur Springs, Texas	Sulphur Springs (Texas)
Acqueville, Manche	Acqueville (Manche)
Crystal City, Texas	Crystal City (Texas)
Pecos, Texas	Pecos (Texas)
Edinburg, Texas	Edinburg (Texas)
Saint-Parthem	Saint-Parthem
Mansonville	Mansonville (Tarn-et-Garonne)
Blunt, South Dakota	Blunt (Dakota du Sud)
Saint-Menges	Saint-Menges
Baía da Traição	Baía da Traição
Chabrillan	Chabrillan
Montagudet	Montagudet
Amherst, Texas	Amherst (Texas)
Aledo, Texas	Aledo (Texas)
Beckville, Texas	Beckville
Champs, Puy-de-Dôme	Champs (Puy-de-Dôme)
Mouhers	Mouhers
Sérgio Jimenez	Sérgio Jimenez
Borborema (San Paolo)	Borborema (São Paulo)
Lipan, Texas	Lipan (Texas)
Unzent	Unzent
Villemontais	Villemontais
Friona, Texas	Friona
Saints-Geosmes	Saints-Geosmes
Graham, Texas	Graham (Texas)
Solon, Ohio	Solon (Ohio)
Saint-Loup-sur-Aujon	Saint-Loup-sur-Aujon
Laranjal (Minas Gerais)	Laranjal (Minas Gerais)
Rockwood, Tennessee	Rockwood (Tennessee)
Forney, Texas	Forney
Commerce, Texas	Commerce (Texas)
Barby, Ardennes	Barby (Ardennes)
Raymondville, Texas	Raymondville (Texas)
Madison, Mississippi	Madison (Mississippi)
D'Iberville, Mississippi	D'Iberville (Mississippi)
Latexo, Texas	Latexo
São Pedro dos Ferros	São Pedro dos Ferros
Newcastle, Texas	Newcastle (Texas)
Saint-Sever-du-Moustier	Saint-Sever-du-Moustier
Almenara (Brazila)	Almenara (Minas Gerais)
Clarendon, Texas	Clarendon (Texas)
Chandler, Texas	Chandler (Texas)
Brewer, Maine	Brewer (Maine)
George West, Texas	George West (Texas)
Buffalo, Iowa	Buffalo (Iowa)
Trenton, Texas	Trenton (Texas)
Pearsall, Texas	Pearsall (Texas)
Alma, Wisconsin	Alma (Wisconsin)
Channing, Texas	Channing (Texas)
Courjeonnet	Courjeonnet
Vernon, Texas	Vernon (Texas)
Bouchon, Somme	Bouchon (Somme)
Pignan	Pignan
Palermo, North Dakota	Palermo (Dakota du Nord)
Wambrechies	Wambrechies
Michael White	Mike White
Eyliac	Eyliac
Newton, Texas	Newton (Texas)
Orquevaux	Orquevaux
Post, Texas	Post (Texas)
Wellington, Texas	Wellington (Texas)
Snyder, Texas	Snyder (Texas)
Wheeler, Texas	Wheeler (Texas)
San Diego, Texas	San Diego (Texas)
Sinton, Texas	Sinton
Gainesville, Texas	Gainesville (Texas)
Fort Stockton, Texas	Fort Stockton
Burnet, Texas	Burnet (Texas)
Arces	Arces (Charente-Maritime)
Seymour, Texas	Seymour (Texas)
Claude, Texas	Claude (Texas)
Poillé-sur-Vègre	Poillé-sur-Vègre
Memphis, Texas	Memphis (Texas)
Frederick Terman	Frederick Terman
Crasville, Eure	Crasville (Eure)
Cedar Park, Texas	Cedar Park (Texas)
Missouri City, Texas	Missouri City (Texas)
Farmers Branch, Texas	Farmers Branch
Detroit, Texas	Detroit (Texas)
Cisco, Texas	Cisco (Texas)
Monahans, Texas	Monahans
Coldspring, Texas	Coldspring (Texas)
Portland, Texas	Portland (Texas)
Cibolo, Texas	Cibolo
Aujeurres	Aujeurres
Waelder, Texas	Waelder
Coinches	Coinches
Saussan	Saussan
Frank Crowe	Frank Crowe
North Miami, Florida	North Miami (Floride)
Vecqueville	Vecqueville
Alton, Texas	Alton (Texas)
Wake Village, Texas	Wake Village
Sealy, Texas	Sealy
Kempner, Texas	Kempner
Cabaceiras do Paraguaçu	Cabaceiras do Paraguaçu
Groesbeck, Texas	Groesbeck (Texas)
Jourdanton, Texas	Jourdanton
Gatesville, Texas	Gatesville (Texas)
Jacques Friedel	Jacques Friedel
Moisville	Moisville
Varaize	Varaize
La Chapelle-Urée	La Chapelle-Urée
Encinal, Texas	Encinal (Texas)
La Ward, Texas	La Ward
Saint-Laurent-Rochefort	Saint-Laurent-Rochefort
Poupry	Poupry
Honey Grove, Texas	Honey Grove
Alexandre Doutov	Alexandre Doutov
Bulverde, Texas	Bulverde
Mont Belvieu, Texas	Mont Belvieu
San Felipe, Texas	San Felipe (Texas)
Farwell, Texas	Farwell (Texas)
Hereford, Texas	Hereford (Texas)
Brownwood, Texas	Brownwood
Liberty, Texas	Liberty (Texas)
Bouillé-Ménard	Bouillé-Ménard
Duncanville, Texas	Duncanville
Hearne, Texas	Hearne
Kemah, Texas	Kemah (Texas)
Galena Park, Texas	Galena Park
Crosbyton, Texas	Crosbyton
Hidalgo, Texas	Hidalgo (Texas)
Smithville, Texas	Smithville (Texas)
Lampasas, Texas	Lampasas
Timpson, Texas	Timpson
Mark Davies	Mark Davies
Fate, Texas	Fate
Cameron, Texas	Cameron (Texas)
Stephenville, Texas	Stephenville (Texas)
Alice, Texas	Alice (Texas)
Floresville, Texas	Floresville
Rankin, Texas	Rankin (Texas)
Granger, Texas	Granger (Texas)
Tolar, Texas	Tolar (Texas)
Nordheim, Texas	Nordheim (Texas)
Jacinto City, Texas	Jacinto City
DeSoto, Texas	DeSoto (Texas)
Lake Dallas, Texas	Lake Dallas
Dayton, Texas	Dayton (Texas)
Calvert, Texas	Calvert (Texas)
Dublin, Texas	Dublin (Texas)
Burleson, Texas	Burleson
Diboll, Texas	Diboll
Brownfield, Texas	Brownfield (Texas)
Paradise, Texas	Paradise (Texas)
Eastland, Texas	Eastland (Texas)
Clarksville, Texas	Clarksville (Texas)
Sterling City, Texas	Sterling City
Rio Grande City, Texas	Rio Grande City
Brady, Texas	Brady (Texas)
Bercenay-le-Hayer	Bercenay-le-Hayer
Bourdenay	Bourdenay
Joseph Bazalgette	Joseph Bazalgette
Cactus, Texas	Cactus (Texas)
Edcouch, Texas	Edcouch
Onalaska, Texas	Onalaska (Texas)
Alamo, Texas	Álamo (Texas)
Ingleside, Texas	Ingleside (Texas)
Taylor, Texas	Taylor (Texas)
Quitaque, Texas	Quitaque
Hitchcock, Texas	Hitchcock (Texas)
Leander, Texas	Leander (Texas)
Zavalla, Texas	Zavalla
Tahoka, Texas	Tahoka
Daingerfield, Texas	Daingerfield
Sanderson, Texas	Sanderson (Texas)
Mingus, Texas	Mingus (Texas)
Shoreacres, Texas	Shoreacres
Watauga, Texas	Watauga (Texas)
West, Texas	West (Texas)
Nils Bohlin	Nils Bohlin
Joseph-Armand Bombardier	Joseph-Armand Bombardier
Vega, Texas	Vega (Texas)
Carrizo Springs, Texas	Carrizo Springs
Rockport, Texas	Rockport (Texas)
Pharr, Texas	Pharr
Luigi Guido Grandi	Luigi Guido Grandi
Sherman, Texas	Sherman (Texas)
Orange, Texas	Orange (Texas)
Parker, Texas	Parker (Texas)
Stafford, Texas	Stafford (Texas)
Linden, Texas	Linden (Texas)
Marlin, Texas	Marlin (Texas)
Plainview, Texas	Plainview (Texas)
Pittsburg, Texas	Pittsburg (Texas)
West University Place, Texas	West University Place (Texas)
Hillsboro, Texas	Hillsboro (Texas)
Gilmer, Texas	Gilmer (Texas)
Petronila, Texas	Petronila
Port Lavaca, Texas	Port Lavaca
Cuero, Texas	Cuero
Eagle Pass, Texas	Eagle Pass (Texas)
Mason, Texas	Mason (Texas)
Stephen Schneider	Stephen Schneider
Muleshoe, Texas	Muleshoe
Port Isabel, Texas	Port Isabel
Marfa, Texas	Marfa (Texas)
Sonora, Texas	Sonora (Texas)
Childress, Texas	Childress (Texas)
Mertzon, Texas	Mertzon
Pearland, Texas	Pearland
Coppell, Texas	Coppell (Texas)
Crane, Texas	Crane (Texas)
Colorado City, Texas	Colorado City (Texas)
Caldwell, Texas	Caldwell (Texas)
Kerens, Texas	Kerens
Ennis, Texas	Ennis (Texas)
Ovilla, Texas	Ovilla
Jorge Chávez Dartnell	Jorge Chávez Dartnell
Roland Penrose	Roland Penrose
Bassel Khartabil	Bassel Khartabil
Oğuz Atay	Oğuz Atay
Stratford, Texas	Stratford (Texas)
Goodrich, Texas	Goodrich (Texas)
Sunray, Texas	Sunray (Texas)
Henry John Heinz	Henry John Heinz
Jefferson, Texas	Jefferson (Texas)
Leon Valley, Texas	Leon Valley
Teague, Texas	Teague
Alberto de Palacio	Alberto de Palacio
Waldemar Rosenberger	Waldemar Rosenberger
James Wharram	James Wharram
Francesco Laparelli	Francesco Laparelli
Robert Mallet	Robert Mallet (géologue)
Maurice Farman	Maurice Farman
George Woltman	George Woltman
Sergueï Tchaplyguine	Sergueï Tchaplyguine
Carlo Alberto Castigliano	Carlo Alberto Castigliano
Cornelis Lely	Cornelis Lely
Quirinus Harder	Quirinus Harder
Germinal Pierre Dandelin	Germinal Pierre Dandelin
Joseph-Alphonse Adhémar	Joseph-Alphonse Adhémar
Winnemucca, Nevada	Winnemucca (Nevada)
Douglas, Wyoming	Douglas (Wyoming)
Buffalo, Wyoming	Buffalo (Wyoming)
Ivoti	Ivoti
Itanhaém	Itanhaém
Raymond Vahan Damadian	Raymond Vahan Damadian
Presidente Epitácio	Presidente Epitácio
Caraguatatuba	Caraguatatuba
Maquiné	Maquiné
Valinhos	Valinhos
Riozinho	Riozinho
Charqueada	Charqueada
Venâncio Aires	Venâncio Aires
Osório	Osório
Caconde	Caconde
Varginha	Varginha
Manacapuru	Manacapuru
Mongaguá	Mongaguá
Vinhedo	Vinhedo
Green River, Wyoming	Green River (Wyoming)
Golden, Colorado	Golden (Colorado)
Vouvray-sur-Loir	Vouvray-sur-Loir
Ors	Ors
Selma, Kalifornia	Selma (Californie)
Greenfield, Kalifornia	Greenfield (Californie)
West Sacramento, Kalifornia	West Sacramento
South Lake Tahoe, Kalifornia	South Lake Tahoe
Norco, Kalifornia	Norco (Californie)
Alexandre Stoletov	Alexandre Stoletov
Perris, Kalifornia	Perris (Californie)
Taft, Kalifornia	Taft (Californie)
La Quinta, Kalifornia	La Quinta
Half Moon Bay, Kalifornia	Half Moon Bay (Californie)
Catanduva	Catanduva
Parobé	Parobé
Nova Petrópolis	Nova Petrópolis
Sapiranga	Sapiranga
Santa Bárbara d'Oeste	Santa Bárbara d'Oeste
Fort Dodge, Iowa	Fort Dodge
Buhl, Idaho	Buhl (Idaho)
Franklin, Indiana	Franklin (Indiana)
Titusville, Florida	Titusville (Floride)
Garden City, Kansas	Garden City (Kansas)
Lakewood, Washington	Lakewood (Washington)
Longview, Washington	Longview (Washington)
Lake Oswego, Oregon	Lake Oswego
Oxford, Mississippi	Oxford (Mississippi)
Laguna Woods, Kalifornia	Laguna Woods
Moorpark, Kalifornia	Moorpark
Goleta, Kalifornia	Goleta
South El Monte, Kalifornia	South El Monte
Stanton, Kalifornia	Stanton (Californie)
Port Hueneme, Kalifornia	Port Hueneme
El Segundo, Kalifornia	El Segundo
San Pablo, Kalifornia	San Pablo (Californie)
Lima, Ohio	Lima (Ohio)
Shelton, Washington	Shelton (Washington)
Henry Bazin	Henry Bazin
Folsom, Kalifornia	Folsom (Californie)
Maricopa, Kalifornia	Maricopa (Californie)
Lomita, Kalifornia	Lomita
Lindsay, Kalifornia	Lindsay (Californie)
Irwindale, Kalifornia	Irwindale
Woodside, Kalifornia	Woodside (Californie)
Franklin, Tennessee	Franklin (Tennessee)
Gérard Mestrallet	Gérard Mestrallet
Johannis de Rijke	Johannis de Rijke
Lake Worth, Florida	Lake Worth
Enid, Oklahoma	Enid
Murray, Kentucky	Murray (Kentucky)
Fort Walton Beach, Florida	Fort Walton Beach
Oskaloosa, Iowa	Oskaloosa (Iowa)
Montpelier, Idaho	Montpelier (Idaho)
Jackson, Michigan	Jackson (Michigan)
Paducah, Kentucky	Paducah (Kentucky)
Paris, Idaho	Paris (Idaho)
Charbel Nahas	Charbel Nahas
Coon Rapids, Minnesota	Coon Rapids (Minnesota)
Traverse City, Michigan	Traverse City
Santo Antônio da Patrulha	Santo Antônio da Patrulha
Rolante	Rolante
Nicolae Vasilescu-Karpen	Nicolae Vasilescu-Karpen
Três Coroas	Três Coroas
São José do Rio Pardo	São José do Rio Pardo
Nova Hartz	Nova Hartz
Canguçu	Canguçu
Santa Vitória do Palmar	Santa Vitória do Palmar
São José dos Ausentes	São José dos Ausentes
Patos de Minas	Patos de Minas
Larkspur, Kalifornia	Larkspur (Californie)
San Anselmo, Kalifornia	San Anselmo
Rocklin, Kalifornia	Rocklin
Mendota, Kalifornia	Mendota (Californie)
Tiburon, Kalifornia	Tiburon (Californie)
Kerman, Kalifornia	Kerman (Californie)
Oakdale, Kalifornia	Oakdale (Californie)
Reedley, Kalifornia	Reedley
Plantation, Florida	Plantation (Floride)
Steamboat Springs, Colorado	Steamboat Springs (Colorado)
Acheville	Acheville
Sherwood Clark Spring	Sherwood Clark Spring
Vergies	Vergies
Marina, Kalifornia	Marina (Californie)
Vron	Vron
Ormond Beach, Florida	Ormond Beach
Fairmont, Minnesota	Fairmont (Minnesota)
Sebring, Florida	Sebring
Alachua, Florida	Alachua
Oakland Park, Florida	Oakland Park (Floride)
Vraignes-lès-Hornoy	Vraignes-lès-Hornoy
Pontotoc, Mississippi	Pontotoc (Mississippi)
Alliance, Ohio	Alliance (Ohio)
Fridley, Minnesota	Fridley
Tehachapi, Kalifornia	Tehachapi
Weed, Kalifornia	Weed (Californie)
Wasco, Kalifornia	Wasco
Rio Vista, Kalifornia	Rio Vista
Shafter, Kalifornia	Shafter
Parlier, Kalifornia	Parlier (Californie)
Chowchilla, Kalifornia	Chowchilla
Galt, Kalifornia	Galt (Californie)
Sebastopol, Kalifornia	Sebastopol (Californie)
San Jacinto, Kalifornia	San Jacinto (Californie)
Corte Madera, Kalifornia	Corte Madera
Rupert, Idaho	Rupert (Idaho)
New Castle, Indiana	New Castle (Indiana)
Yerington, Nevada	Yerington
Midwest City, Oklahoma	Midwest City
Port Orange, Florida	Port Orange
Monte Sereno, Kalifornia	Monte Sereno
Fillmore, Kalifornia	Fillmore (Californie)
La Verne, Kalifornia	La Verne
Santa Paula, Kalifornia	Santa Paula
Signal Hill, Kalifornia	Signal Hill (Californie)
Hawaiian Gardens, Kalifornia	Hawaiian Gardens
Lawndale, Kalifornia	Lawndale (Californie)
Jackson, Tennessee	Jackson (Tennessee)
Silvânia	Silvânia
Manantenina	Manantenina
Nova Bassano	Nova Bassano
Pirajuí	Pirajuí
São Lourenço	São Lourenço
Estância Velha	Estância Velha
Jacupiranga	Jacupiranga
Morungaba	Morungaba
João Monlevade	João Monlevade
Madre de Deus	Madre de Deus (Bahia)
Glorinha	Glorinha
Itacaré	Itacaré
Elk River, Minnesota	Elk River (Minnesota)
Fallon, Nevada	Fallon (Nevada)
Grenada, Mississippi	Grenada (Mississippi)
Eden Prairie, Minnesota	Eden Prairie
Guará (San Paolo)	Guará
Nova Santa Rita (Rio Grande do Sul)	Nova Santa Rita (Rio Grande do Sul)
Cipotânea	Cipotânea
Lagoa Vermelha	Lagoa Vermelha
Cachoeira	Cachoeira (Bahia)
Passos	Passos (Minas Gerais)
Itararé	Itararé
Portão	Portão
Trindade (Goiás)	Trindade (Goiás)
Fond du Lac, Wisconsin	Fond du Lac
Itajubá	Itajubá
Ourinhos	Ourinhos
Carinhanha	Carinhanha
Riversul	Riversul
Marion, Ohio	Marion (Ohio)
Columbus, Mississippi	Columbus (Mississippi)
Caravelas (Bahia)	Caravelas (Bahia)
Dom Bosco	Dom Bosco
Cruz Alta	Cruz Alta
Itatiaiuçu	Itatiaiuçu
Ibirapuã	Ibirapuã
Presque Isle, Maine	Presque Isle (Maine)
Ripon, Kalifornia	Ripon (Californie)
Manteca, Kalifornia	Manteca
Cocoa, Florida	Cocoa (Floride)
Denison, Iowa	Denison (Iowa)
Sebastian, Florida	Sebastian (Floride)
Knoxville, Iowa	Knoxville (Iowa)
New Port Richey, Florida	New Port Richey
Osage, Iowa	Osage (Iowa)
Dania Beach, Florida	Dania Beach
Dyersville, Iowa	Dyersville
Toppenish, Washington	Toppenish
Albertina (Brazila)	Albertina (Minas Gerais)
Resplendor	Resplendor
Parnamirim (Rio Grande do Norte)	Parnamirim
Camaquã	Camaquã
Santo Antônio do Amparo	Santo Antônio do Amparo
Palm Springs, Florida	Palm Springs (Floride)
Chardon, Ohio	Chardon (Ohio)
Napoleon, Ohio	Napoleon (Ohio)
Strongsville, Ohio	Strongsville (Ohio)
Cabedelo	Cabedelo
Jacksonville, North Carolina	Jacksonville (Caroline du Nord)
Washougal, Washington	Washougal
Greenwood, Mississippi	Greenwood (Mississippi)
Guaraci (San Paolo)	Guaraci (São Paulo)
Penápolis	Penápolis
Caçador	Caçador
Imbituba	Imbituba
Shawnee, Kansas	Shawnee (Kansas)
Crawfordsville, Indiana	Crawfordsville (Indiana)
Sault Ste. Marie, Michigan	Sault Sainte-Marie (Michigan)
Indianola, Iowa	Indianola (Iowa)
Newark, Ohio	Newark (Ohio)
Lebanon, Ohio	Lebanon (Ohio)
Mason, Ohio	Mason (Ohio)
Farmersville, Kalifornia	Farmersville (Californie)
Exeter, Kalifornia	Exeter (Californie)
Rohnert Park, Kalifornia	Rohnert Park
Winters, Kalifornia	Winters (Californie)
Lathrop, Kalifornia	Lathrop (Californie)
Burlingame, Kalifornia	Burlingame (Californie)
Livingston, Kalifornia	Livingston (Californie)
Dos Palos, Kalifornia	Dos Palos
Capitola, Kalifornia	Capitola
Dixon, Kalifornia	Dixon (Californie)
Dinuba, Kalifornia	Dinuba
Grover Beach, Kalifornia	Grover Beach
Lemoore, Kalifornia	Lemoore
Mount Shasta, Kalifornia	Mount Shasta (ville)
Champlin, Minnesota	Champlin (Minnesota)
