Afrika	Afrique
Jamii:Ghana	Catégorie:Ghana
Jamii:Paris	Catégorie:Paris
Jamii:User en-4	Catégorie:Utilisateur en-4
Jamii:Togo	Catégorie:Togo
Jamii:User en	Catégorie:Utilisateur en
Jamii:User zh	Catégorie:Utilisateur zh
Jamii:Kroatia	Catégorie:Croatie
Jamii:User en-2	Catégorie:Utilisateur en-2
Kigezo:TOC right	Modèle:Sommaire à droite
Jamii:Waliofariki 1902	Catégorie:Décès en 1902
Kigezo:Lang-uz	Modèle:Lang-uz
Kigezo:User zh	Modèle:Utilisateur zh
Jamii:Waongozaji Filamu wa Uingereza	Catégorie:Réalisateur anglais
Kigezo:Lang-kk	Modèle:Lang-kk
Jamii:Historia nchi kwa nchi	Catégorie:Histoire par pays
Kigezo:Template other	Modèle:Template other
Jamii:Watakatifu Wakristo	Catégorie:Saint chrétien
Kigezo:Lang-no	Modèle:Lang-no
Jamii:Mawaziri Wakuu wa Norwei	Catégorie:Premier ministre de Norvège
Kigezo:Youtube	Modèle:YouTube
Kigezo:Random portal component	Modèle:Random portail sélection
Kigezo:Country data Italy	Modèle:Country data Italie
Jamii:Usafiri wa hewani	Catégorie:Transport aérien
Kigezo:Extra chronology 2	Modèle:Succession musicale
Kigezo:International football	Modèle:Palette Football masculin international
Kigezo:User ru-4	Modèle:Utilisateur ru-4
Kigezo:Won	Modèle:Lauréat
Jamii:Miji ya Uturuki	Catégorie:Ville de Turquie
Kigezo:GeoTemplate	Modèle:GeoTemplate
Jamii:Papa	Catégorie:Pape
Jamii:Ujenzi	Catégorie:Construction
Kigezo:Pp-template	Modèle:Protection
Jamii:Historia ya Uholanzi	Catégorie:Histoire des Pays-Bas
Kigezo:User nl-1	Modèle:Utilisateur nl-1
Jamii:Zygophyllales	Catégorie:Zygophyllales
Kigezo:Min	Modèle:Min
Jamii:Vitabu vya historia	Catégorie:Livre d'histoire
Kigezo:Wiktionary	Modèle:Wiktionnaire
Jamii:Wanamwereka	Catégorie:Lutteur
Jamii:Rosaceae	Catégorie:Rosaceae
Kigezo:Wikibreak	Modèle:Wikibreak
Kigezo:Country data Sweden	Modèle:Country data Suède
Kigezo:Lang-crh	Modèle:Lang-crh
Jamii:Miji ya Denmark	Catégorie:Ville du Danemark
Kigezo:Languageicon	Modèle:Indication de langue
Jamii:Kilimo	Catégorie:Agriculture
Jamii:Miji ya Kazakhstan	Catégorie:Ville du Kazakhstan
Jamii:Wanasayansi wa Denmark	Catégorie:Scientifique danois
Jamii:Wanasayansi wa Uswidi	Catégorie:Scientifique suédois
Jamii:Watu wa Kupro	Catégorie:Personnalité chypriote
Jamii:Watu wa Kazakhstan	Catégorie:Personnalité kazakhe
Jamii:Usafiri wa maji	Catégorie:Transport fluvial et maritime
Jamii:Wanasayansi wa Israel	Catégorie:Scientifique israélien
Jamii:Wanasayansi wa Ireland	Catégorie:Scientifique irlandais
Jamii:Mikoa ya Uswidi	Catégorie:Province de Suède
Jamii:Mito ya Burkina Faso	Catégorie:Cours d'eau du Burkina Faso
Kigezo:FIFA Confederations Cup	Modèle:Palette Coupe des confédérations
Jamii:Miji ya Massachusetts	Catégorie:Ville du Massachusetts
Jamii:Sylviidae	Catégorie:Sylviidae
Kihavu	Havu (langue)
Kihemba	Hemba (langue)
Jamii:Fizikia ya Kwanta	Catégorie:Mécanique quantique
Jamii:Milima	Catégorie:Montagne
Jamii:Karne ya 20	Catégorie:XXe siècle
Kigezo:IPA	Modèle:Prononciation API
Kigezo:BS2	Modèle:BS2
Jamii:Wanasiasa	Catégorie:Personnalité politique
Jamii:Amerika	Catégorie:Amérique
Kigezo:Agano Jipya	Modèle:Palette Livres du Nouveau Testament
Jamii:Miji ya Ufalme wa Muungano	Catégorie:Ville du Royaume-Uni
Kigezo:Country data Costa Rica	Modèle:Country data Costa Rica
Kigezo:Country data Soviet Union	Modèle:Country data Union soviétique
Jamii:Watu nchi kwa nchi	Catégorie:Personnalité par nationalité
Kigezo:Country data India	Modèle:Country data Inde
Jamii:Lugha za Kichina-Kitibet	Catégorie:Langue sino-tibétaine
Kigezo:Marais wa Marekani	Modèle:Palette Président des États-Unis
Jamii:Vigezo vya wanawikipedia lugha kwa lugha	Catégorie:Langue pour les boîtes utilisateurs
Jamii:Kanda za Uturuki	Catégorie:Région de Turquie
Jamii:Washington	Catégorie:Washington (État)
Jamii:Miji ya Moroko	Catégorie:Ville du Maroc
Jamii:Miungu wa Kigiriki	Catégorie:Divinité grecque
Kigezo:Navbox subgroup	Modèle:Méta palette de navigation sous-groupe
Kigezo:Country data Algeria	Modèle:Country data Algérie
Kigezo:List of African capitals	Modèle:Palette Capitales d'Afrique
Kigezo:Archive box	Modèle:Archives
Jamii:Vipimo	Catégorie:Unité de mesure
Jamii:Accipitridae	Catégorie:Accipitridae
Kigezo:Country data Venezuela	Modèle:Country data Venezuela
Kigezo:Infobox officeholder	Modèle:Infobox Politicien
Kigezo:Sortname	Modèle:TriNom
Kigezo:Country data Andorra	Modèle:Country data Andorre
Kigezo:Country data Angola	Modèle:Country data Angola
Kigezo:UEFA Champions League	Modèle:Palette Ligue des champions de l'UEFA
Kigezo:Country data Botswana	Modèle:Country data Botswana
Kigezo:Country data European Union	Modèle:Country data Union européenne
Kigezo:Border	Modèle:Bordure
Jamii:Kanda ya Hispania	Catégorie:Communauté autonome d'Espagne
Kigezo:Country data Portugal	Modèle:Country data Portugal
Kigezo:User eo-4	Modèle:Utilisateur eo-4
Kigezo:Death date and age	Modèle:Date de décès
Jamii:Waliozaliwa 1879	Catégorie:Naissance en 1879
Kigezo:MONTHNUMBER	Modèle:MONTHNUMBER
Jamii:Mbegu za watu	Catégorie:Wikipédia:ébauche personne
Kigezo:Wilaya za Lituanya	Modèle:Palette Apskritys de Lituanie
Jamii:Waliozaliwa 1955	Catégorie:Naissance en 1955
Jamii:Waliozaliwa 1823	Catégorie:Naissance en 1823
Jamii:Waliozaliwa 1963	Catégorie:Naissance en 1963
Jamii:Vigezo ya country data	Catégorie:Modèle Country data
Jamii:Waliofariki 1884	Catégorie:Décès en 1884
Jamii:Waliofariki 1875	Catégorie:Décès en 1875
Jamii:Waliozaliwa 1868	Catégorie:Naissance en 1868
Jamii:Waliozaliwa 1812	Catégorie:Naissance en 1812
Jamii:Waliozaliwa 1817	Catégorie:Naissance en 1817
Jamii:Waliozaliwa 1837	Catégorie:Naissance en 1837
Jamii:Tuzo ya Nobel ya Fizikia	Catégorie:Lauréat du prix Nobel de physique
Jamii:Waliofariki 1863	Catégorie:Décès en 1863
Jamii:Waliozaliwa 1829	Catégorie:Naissance en 1829
Jamii:Tuzo ya Nobel ya Kemia	Catégorie:Lauréat du prix Nobel de chimie
Jamii:Waliozaliwa 1998	Catégorie:Naissance en 1998
Jamii:Waliofariki 1802	Catégorie:Décès en 1802
Jamii:Waliofariki 1801	Catégorie:Décès en 1801
Jamii:Waliofariki 1718	Catégorie:Décès en 1718
Jamii:Waliofariki 1492	Catégorie:Décès en 1492
Jamii:Waliozaliwa 1834	Catégorie:Naissance en 1834
Jamii:Waliofariki 1729	Catégorie:Décès en 1729
Jamii:Waliofariki 1498	Catégorie:Décès en 1498
Jamii:Waliofariki 1433	Catégorie:Décès en 1433
Jamii:Waliofariki 1457	Catégorie:Décès en 1457
Jamii:Waliofariki 1435	Catégorie:Décès en 1435
Jamii:Waliofariki 1461	Catégorie:Décès en 1461
Jamii:Waliofariki 1720	Catégorie:Décès en 1720
Jamii:Waliofariki 1408	Catégorie:Décès en 1408
Jamii:Waliofariki 1497	Catégorie:Décès en 1497
Jamii:Waliofariki 1429	Catégorie:Décès en 1429
Jamii:Waliofariki 1430	Catégorie:Décès en 1430
Jamii:Waliofariki 1508	Catégorie:Décès en 1508
Jamii:Waliofariki 1499	Catégorie:Décès en 1499
Jamii:Waliofariki 1455	Catégorie:Décès en 1455
Jamii:Waliofariki 1417	Catégorie:Décès en 1417
Jamii:Waliofariki 1490	Catégorie:Décès en 1490
Jamii:Waliofariki 1764	Catégorie:Décès en 1764
Kigezo:Mapapa	Modèle:Palette Papes de l'Église catholique
Jamii:Waliofariki 1434	Catégorie:Décès en 1434
Kigezo:Country data China	Modèle:Country data Chine
Jamii:Malpighiales	Catégorie:Malpighiales
Kigezo:Country data England	Modèle:Country data Angleterre
Kigezo:Pasifiki	Modèle:Palette Pays d'Océanie
Kigezo:Family tree/end	Modèle:Arbre généalogique/fin
Jamii:Karne ya 19	Catégorie:XIXe siècle
Kigezo:Country data Republic of Ireland	Modèle:Country data République d'Irlande
Kigezo:Country data Turkey	Modèle:Country data Turquie
Jamii:Waandishi	Catégorie:Écrivain
Jamii:Jeshi	Catégorie:Armée
Kigezo:Country data Cyprus	Modèle:Country data Chypre
Jamii:Sphenisciformes	Catégorie:Sphenisciformes
Kigezo:Country data Switzerland	Modèle:Country data Suisse
Jamii:Vyuo vikuu	Catégorie:Université
Kigezo:Country data Russian Empire	Modèle:Country data Empire russe
Kigezo:Country data Nigeria	Modèle:Country data Nigeria
Kigezo:Country data Belarus	Modèle:Country data Biélorussie
Kigezo:Country data Malaysia	Modèle:Country data Malaisie
Kigezo:Country data Armenia	Modèle:Country data Arménie
Kigezo:Country data Zimbabwe	Modèle:Country data Zimbabwe
Kigezo:Lang-he	Modèle:Lang-he
Kigezo:Country data Taiwan	Modèle:Country data Taïwan
Kigezo:Country data South Vietnam	Modèle:Country data Viêt Nam du Sud
Kigezo:Country data Kazakhstan	Modèle:Country data Kazakhstan
Kigezo:Country data Chile	Modèle:Country data Chili
Kigezo:Country data Slovenia	Modèle:Country data Slovénie
Kigezo:Country data Lebanon	Modèle:Country data Liban
Kigezo:Country data Chinese Taipei	Modèle:Country data Taïpei chinois
Kigezo:Country data Northern Cyprus	Modèle:Country data Chypre du Nord
Kigezo:Country data Ceylon	Modèle:Country data Ceylan
Kigezo:User pt-1	Modèle:Utilisateur pt-1
Jamii:1931	Catégorie:1931
Jamii:1958	Catégorie:1958
Jamii:1956	Catégorie:1956
Jamii:1944	Catégorie:1944
Jamii:Januari	Catégorie:Janvier
Jamii:1916	Catégorie:1916
Jamii:1939	Catégorie:1939
Jamii:1909	Catégorie:1909
Jamii:Vilabu Mpira vya Italia	Catégorie:Club italien de football
Jamii:Mito ya Kanada	Catégorie:Cours d'eau du Canada
Jamii:Vladimir Oblast	Catégorie:Oblast de Vladimir
Jamii:Voronezh Oblast	Catégorie:Oblast de Voronej
Jamii:Krasnodar Krai	Catégorie:Kraï de Krasnodar
Jamii:Yaroslavl Oblast	Catégorie:Oblast de Iaroslavl
Kigezo:User oc-4	Modèle:Utilisateur oc-4
Kigezo:Hidden	Modèle:Boîte déroulante
Jamii:Watunzi wa Ucheki	Catégorie:Compositeur tchèque
Kigezo:User nl	Modèle:Utilisateur nl
Jamii:Mkoa wa Fukui	Catégorie:Préfecture de Fukui
Kigezo:Sanduku la habari la tovuti/hati	Modèle:Infobox Site web
Jamii:Watu kutokana na kabila	Catégorie:Personnalité par origine ethnique ou nationale
Jamii:Waliozaliwa 1704	Catégorie:Naissance en 1704
Jamii:Waliofariki 1221	Catégorie:Décès en 1221
Kigezo:User no-2	Modèle:Utilisateur no-2
Jamii:1022	Catégorie:1022
Jamii:Nyimbo za 1984	Catégorie:Chanson de 1984
Jamii:Waliozaliwa 1415	Catégorie:Naissance en 1415
Jamii:Waliofariki 816	Catégorie:Décès en 816
Jamii:Waliofariki 81	Catégorie:Décès en 81
Jamii:Waliozaliwa 750	Catégorie:Naissance en 750
Jamii:Waliofariki 230	Catégorie:Décès en 230
Jamii:Nyimbo za 1975	Catégorie:Chanson de 1975
Kigezo:India	Modèle:Palette États et territoires de l'Inde
Kigezo:GHA	Modèle:Ghana
Kigezo:GMB	Modèle:Gambie
Kigezo:System and organs	Modèle:Palette Systèmes d'organes
Kigezo:IDN	Modèle:Indonésie
Kigezo:ZAF	Modèle:Afrique du Sud
Kigezo:POL	Modèle:Pologne
Jamii:Serikali kwa nchi	Catégorie:Gouvernement par pays
Kigezo:BWA	Modèle:Botswana
Kigezo:CMR	Modèle:Cameroun
Kigezo:COD	Modèle:République démocratique du Congo
Kigezo:GIN	Modèle:Guinée
Kigezo:FIN	Modèle:Finlande
Kigezo:Biology-footer	Modèle:Palette Branches de la biologie
Jamii:Uchoraji	Catégorie:Peinture
Jamii:Majengo nchini Ujerumani	Catégorie:Bâtiment en Allemagne
Kigezo:CAN	Modèle:Canada
Kigezo:Div col end	Modèle:Fin de colonnes
Kigezo:Wilaya za Uswidi	Modèle:Palette Comtés de Suède
Kigezo:Purge	Modèle:Purger le cache
Kigezo:Lang-de	Modèle:Lang-de
Kigezo:DNK	Modèle:Danemark
Jamii:Miji ya Sudan	Catégorie:Ville du Soudan
Jamii:Bandari	Catégorie:Port
Kigezo:Country data Austria-Hungary	Modèle:Country data Autriche-Hongrie
Kigezo:Lang-la	Modèle:Lang-la
Kigezo:User browser:Microsoft Internet Explorer	Modèle:Utilisateur Internet Explorer
Jamii:Wanamitindo wa Italia	Catégorie:Mannequin italien
Kigezo:Location map Marekani	Modèle:Géolocalisation/États-Unis (Mainland)
Kigezo:Lang-el	Modèle:Lang-el
Kigezo:SAU	Modèle:Arabie saoudite
Kigezo:User page	Modèle:Page personnelle
Kigezo:DEU	Modèle:Allemagne
Kigezo:Myspace	Modèle:Myspace
Kigezo:BEN	Modèle:Bénin
Jamii:Watu wa Malaysia	Catégorie:Personnalité malaisienne
Kigezo:Star Wars	Modèle:Palette Films Star Wars
Jamii:Miji ya Bavaria	Catégorie:Ville de Bavière
Kigezo:SWE	Modèle:Suède
Jamii:Vyuo vikuu vya Ufalme wa Muungano	Catégorie:Université britannique
Jamii:Barack Obama	Catégorie:Barack Obama
Kigezo:Infobox Album	Modèle:Infobox Musique (œuvre)
Kigezo:Bs icon	Modèle:Bs
Jamii:Waliozaliwa 1454	Catégorie:Naissance en 1454
Kigezo:Mawikipedia	Modèle:Palette Wikipédia
Jamii:Watu wa Niger	Catégorie:Personnalité nigérienne
Kigezo:Phenethylamines	Modèle:Palette Phényléthylamines
Nili	Indigo
Jamii:Viwanja vya ndege nchini Vietnam	Catégorie:Aéroport au Viêt Nam
Jamii:Watu wa Jamhuri ya Masedonia	Catégorie:Personnalité macédonienne
Jamii:Makampuni	Catégorie:Entreprise
Jamii:Maadili	Catégorie:Éthique
Jamii:Wanamuziki wa Japani	Catégorie:Musicien japonais
Kigezo:Emergency-bot-shutoff	Modèle:Arrêt d'urgence pour bot
Kigezo:User pl-1	Modèle:Utilisateur pl-1
Jamii:Jiografia ya Ujerumani	Catégorie:Géographie de l'Allemagne
Kamati ya Kimataifa ya Msalaba Mwekundu	Comité international de la Croix-Rouge
Jamii:Waandishi nchi kwa nchi	Catégorie:Écrivain par nationalité
Kigezo:User fr-3	Modèle:Utilisateur fr-3
Jamii:Eneo la ng'ambo la Ufaransa	Catégorie:France d'outre-mer
Jamii:Wanaanga wa Urusi	Catégorie:Cosmonaute russe
Jamii:Tunisia	Catégorie:Tunisie
Kigezo:UAFA Football	Modèle:Palette Football arabe
Kigezo:JPN	Modèle:Japon
PAYE (Lipa unapolipwa)	Impôt retenu à la source
Wikipedia:Jedwali	Aide:Tableau
Kigezo:Infobox militant organization	Modèle:Infobox Faction armée
Jamii:Waliofariki karne ya 8	Catégorie:Décès au VIIIe siècle
Kigezo:SOM	Modèle:Somalie
Kigezo:Infobox record label	Modèle:Infobox Musique (label)
Kigezo:SWZ	Modèle:Swaziland
Kigezo:User lt	Modèle:Utilisateur lt
Jamii:Mto Columbia	Catégorie:Columbia
Jamii:Miji ya Japani	Catégorie:Ville du Japon
Kigezo:La	Modèle:La
Kigezo:Coord/link	Modèle:Coord/link
Kigezo:GNB	Modèle:Guinée-Bissau
Kigezo:ERI	Modèle:Érythrée
Kigezo:MRT	Modèle:Mauritanie
Kigezo:GAB	Modèle:Gabon
Kigezo:MLI	Modèle:Mali
Kigezo:SDN	Modèle:Soudan
Kigezo:NAM	Modèle:Namibie
Kigezo:GNQ	Modèle:Guinée équatoriale
Tombo	Caille
Kigezo:ZMB	Modèle:Zambie
Kigezo:MWI	Modèle:Malawi
Kigezo:TZA	Modèle:Tanzanie
Kigezo:NER	Modèle:Niger
Kigezo:MOZ	Modèle:Mozambique
Kigezo:ETH	Modèle:Éthiopie
Kigezo:HKG	Modèle:Hong Kong
Kigezo:NGA	Modèle:Nigeria
Jamii:Miji ya Surinam	Catégorie:Ville du Suriname
Kigezo:Footer Olympic Champions 800 m Men	Modèle:Palette Champions olympiques 800m hommes
Kigezo:LSO	Modèle:Lesotho
Kigezo:BFA	Modèle:Burkina Faso
Kigezo:TCD	Modèle:Tchad
Kigezo:SYC	Modèle:Seychelles
Kigezo:SLE	Modèle:Sierra Leone
Kigezo:IND	Modèle:Inde
Kigezo:User ar	Modèle:Utilisateur ar
Kigezo:User de-0	Modèle:Utilisateur de-0
Kigezo:User SUL Box	Modèle:Utilisateur Identifiant unique
Kigezo:Siku za juma	Modèle:Palette Jours de la semaine
Jamii:Blogu	Catégorie:Blog
Jamii:Filamu zilizoongozwa na Steven Spielberg	Catégorie:Film réalisé par Steven Spielberg
Jamii:North Carolina	Catégorie:Caroline du Nord
Jamii:Miji ya Albania	Catégorie:Ville d'Albanie
Jamii:Puerto Rico	Catégorie:Porto Rico
Jamii:User ja-N	Catégorie:Utilisateur ja-M
Jamii:Wachezaji Mpira wa Ubelgiji	Catégorie:Footballeur belge
Jamii:Vigezo vya wanawikipedia	Catégorie:Modèle de l'espace Utilisateur
Jamii:Bretagne	Catégorie:Bretagne
Kigezo:User als	Modèle:Utilisateur als
Jamii:Miji ya Marekani	Catégorie:Ville des États-Unis
Jamii:Miji ya Saksonia Chini	Catégorie:Ville de Basse-Saxe
Jamii:Location map	Catégorie:Modèle de paramétrage de carte de pays
Kigezo:Country data West Germany	Modèle:Country data Allemagne de l'Ouest
Kigezo:Lang-ru	Modèle:Lang-ru
Kigezo:Country data East Germany	Modèle:Country data Allemagne de l'Est
Jamii:Mitindo ya muziki	Catégorie:Musique par genre
Jamii:Waliozaliwa 1903	Catégorie:Naissance en 1903
Jamii:Waliozaliwa 1925	Catégorie:Naissance en 1925
Jamii:Waliozaliwa 1936	Catégorie:Naissance en 1936
Jamii:Waliozaliwa 1916	Catégorie:Naissance en 1916
Jamii:Waliozaliwa 1910	Catégorie:Naissance en 1910
Jamii:Waliozaliwa 1939	Catégorie:Naissance en 1939
Jamii:Waliozaliwa 1320	Catégorie:Naissance en 1320
Jamii:Poaceae	Catégorie:Poaceae
Jamii:Karibi	Catégorie:Caraïbes
Kigezo:Sort	Modèle:Tri
Kigezo:Browsebar	Modèle:Browsebar
Kigezo:Mtakatifu	Modèle:Infobox Saint
Jamii:Miji ya Uswidi	Catégorie:Ville de Suède
Kigezo:Family tree/start	Modèle:Arbre généalogique/début
Kigezo:Côte d'Ivoire Squad 2006 Africa Cup of Nations	Modèle:Palette Côte d'Ivoire coupe du monde 2006
Kigezo:Maana	Modèle:Homonymie
Jamii:1962	Catégorie:1962
Kigezo:Microsoft	Modèle:Palette Microsoft
Jamii:Mahali pa Biblia	Catégorie:Lieu de la Bible
Jamii:Watu wa Syria	Catégorie:Personnalité syrienne
Kigezo:Country data Hong Kong	Modèle:Country data Hong Kong
Jamii:Miji ya Indonesia	Catégorie:Ville d'Indonésie
Jamii:Watawala wa Korea	Catégorie:Roi de Corée
Jamii:Bucerotidae	Catégorie:Bucerotidae
Jamii:Uswazi	Catégorie:Swaziland
Jamii:Infobox templates	Catégorie:Modèle infobox
Jamii:Watu wa Azerbaijan	Catégorie:Personnalité azérie
Jamii:Utoaji mimba	Catégorie:Avortement
Jamii:Mashariki ya Kati	Catégorie:Moyen-Orient
Kigezo:Country data Zaire	Modèle:Country data Zaïre
Jamii:Wafalme wa Ufaransa	Catégorie:Monarque de France
Kigezo:Footer Olympic Champions Marathon Men	Modèle:Palette Champions olympiques du marathon
Jamii:Viwanja vya michezo	Catégorie:Installation sportive
Jamii:Magazeti	Catégorie:Presse écrite
Jamii:Wafalme Wakuu wa Japani	Catégorie:Empereur du Japon
Jamii:Waliofariki 2013	Catégorie:Décès en 2013
Jamii:Historia ya Korea	Catégorie:Histoire de la Corée
Jamii:685	Catégorie:685
Jamii:Orodha za kijiografia	Catégorie:Liste en rapport avec la géographie
Jamii:Waliofariki 642	Catégorie:Décès en 642
Jamii:Waliozaliwa 1938	Catégorie:Naissance en 1938
Jamii:Waliofariki 678	Catégorie:Décès en 678
Kigezo:ZWE	Modèle:Zimbabwe
Kigezo:Lang-grc	Modèle:Lang-grc
Kigezo:User ksh	Modèle:Utilisateur ksh
Kigezo:AUS	Modèle:Australie
Kigezo:User no	Modèle:Utilisateur no
Kigezo:CZE	Modèle:République tchèque
Kigezo:ROC	Modèle:Chine (1928-1949)
Kigezo:Lang-en	Modèle:Lang-en
Kigezo:DZA	Modèle:Algérie
Jamii:South Carolina	Catégorie:Caroline du Sud
Kigezo:For	Modèle:Autre
Jamii:Watu wa Uhindi kwa eneo	Catégorie:Naissance en Inde par ville
Kigezo:User sandbox	Modèle:Utilisateur brouillon
Kigezo:Lang-pt	Modèle:Lang-pt
Jamii:Mto Rhône	Catégorie:Système hydrologique du Rhône
Kigezo:WAD	Modèle:WAD
Jamii:Miji ya Florida	Catégorie:Ville de Floride
Jamii:Miji ya Lebanoni	Catégorie:Ville du Liban
Jamii:Passeridae	Catégorie:Passeridae
Jamii:Internal link templates	Catégorie:Modèle lien interne
Jamii:Teolojia	Catégorie:Théologie
Jamii:Uprotestanti	Catégorie:Protestantisme
Kigezo:NLD	Modèle:Pays-Bas
Jamii:Wanariadha wa Olimpiki ya 1968	Catégorie:Athlète aux Jeux olympiques d'été de 1968
Jamii:Mito ya Ujerumani	Catégorie:Cours d'eau d'Allemagne
Jamii:Miji ya Kroatia	Catégorie:Ville de Croatie
Jamii:1663	Catégorie:1663
Jamii:Waliofariki 1663	Catégorie:Décès en 1663
Jamii:Miji ya Madagaska	Catégorie:Ville de Madagascar
Kigezo:NZL	Modèle:Nouvelle-Zélande
Kigezo:Az icon	Modèle:Az
Jamii:Miji ya Serbia	Catégorie:Village de Serbie
Kigezo:Lang-nl	Modèle:En néerlandais
Kigezo:Mbegu-jio-Ujerumani	Modèle:Ébauche/paramètres géographie de l'Allemagne
Kigezo:KOR	Modèle:Corée du Sud
Jamii:Mikoa ya Uingereza	Catégorie:Région d'Angleterre
Kigezo:!(	Modèle:!(
Kigezo:User sv-2	Modèle:Utilisateur sv-2
Kigezo:Country data Qatar	Modèle:Country data Qatar
Kigezo:Lang-fr	Modèle:En français
Kigezo:FRA	Modèle:France
Jamii:Podicipediformes	Catégorie:Podicipediformes
Jamii:Waliofariki 640	Catégorie:Décès en 640
Jamii:Waliofariki 1627	Catégorie:Décès en 1627
Kigezo:Mtu Mashuhuri/hati	Modèle:Infobox Biographie
Jamii:Moscow Oblast	Catégorie:Oblast de Moscou
Kigezo:Country data Israel	Modèle:Country data Israël
Jamii:Mongolia	Catégorie:Mongolie
Jamii:1953	Catégorie:1953
Kigezo:Nts	Modèle:Smn
Kigezo:Country data Ukraine	Modèle:Country data Ukraine
Kigezo:Country data Colombia	Modèle:Country data Colombie
Kigezo:Country data Pakistan	Modèle:Country data Pakistan
Kigezo:Country data Ghana	Modèle:Country data Ghana
Kigezo:Country data Romania	Modèle:Country data Roumanie
Kigezo:Country data South Korea	Modèle:Country data Corée du Sud
Jamii:2002 nchini Kenya	Catégorie:2002 au Kenya
Jamii:Mikoa ya Angola	Catégorie:Province de l'Angola
Kigezo:Electiontable	Modèle:TableauÉlection
Jamii:Lugha za Gabon	Catégorie:Langue du Gabon
Jamii:Miji ya Andorra	Catégorie:Ville d'Andorre
Kigezo:Convert	Modèle:Conversion
Namutumba	Namutumba
Kigezo:List of seas	Modèle:Palette Mers
Makambako	Makambako
Jamii:Waliozaliwa 635	Catégorie:Naissance en 635
Jamii:Watunzi wa Marekani	Catégorie:Compositeur américain
Kigezo:Coord	Modèle:Coord
Jamii:Mito ya Uskoti	Catégorie:Cours d'eau d'Écosse
Jamii:Majimbo ya Brazil	Catégorie:État du Brésil
Jamii:Washairi wa Georgia	Catégorie:Poète géorgien
Jamii:Waliozaliwa karne ya 20	Catégorie:Naissance au XXe siècle
Jamii:Waliozaliwa karne ya 19	Catégorie:Naissance au XIXe siècle
Jamii:Waliozaliwa karne ya 21	Catégorie:Naissance au XXIe siècle
Jamii:Waliozaliwa karne ya 18	Catégorie:Naissance au XVIIIe siècle
Jamii:Waliozaliwa karne ya 17	Catégorie:Naissance au XVIIe siècle
